"The product was added to your shopping list!", "The product was added to your shopping list!"
"Unable to submit your request. Please, try again later", "Unable to submit your request. Please, try again later"
"All items successfully saved to your shopping list", "All items successfully saved to your shopping list"
"Unable to save cart to your shopping list!", "Unable to save cart to your shopping list!"
"Your reminder config was successfully saved.", "Your reminder config was successfully saved."
"Unable to set your reminder Config. Please try again.", "Unable to set your reminder Config. Please try again."
"Reminder Config", "Reminder Config"
"The group has been updated.", "The group has been updated."
"The group has been created.", "The group has been created."
"The group was successfully deleted", "The group was successfully deleted"
"Unable to delete your group. Please, try again later", "Unable to delete your group. Please, try again later"
"Your shopping list was successfully updated", "Your shopping list was successfully updated"
"Unable to submit your request. Please try again later.", "Unable to submit your request. Please try again later."
"Item was successfully deleted", "Item was successfully deleted"
"Unable to delete this item. Please, try again later", "Unable to delete this item. Please, try again later"
"Your setting was successfully updated", "Your setting was successfully updated"
"Unable to submit your request. Please, try again later", "Unable to submit your request. Please, try again later"
"Product was successfully added to shopping cart", "Product was successfully added to shopping cart"
"Product was successfully added to shopping cart", "Product was successfully added to shopping cart"
"There was problem when adding product to cart. Please try again later.", "There was problem when adding product to cart. Please try again later."
"Add Item to Shopping List", "Add Item to Shopping List"
"My Shopping List", "My Shopping List"
"Add new group", "Add new group"
"Edit group "%s"", "Edit group "%s""
"Add item to shopping list", "Add item to shopping list"
"Item Information", "Item Information"
"Product Name", "Product Name"
"Select group", "Select group"
"Choose a group add to shopping list", "Choose a group add to shopping list"
"Create New Group", "Create New Group"
"Group Name", "Group Name"
"Submit", "Submit"
"* Required Fields", "* Required Fields"
"Reset", "Reset"
"Add to Shopping List", "Add to Shopping List"
"View shopping list", "View shopping list"
"Continue shopping", "Continue shopping"
"Receive Shopping List Notification", "Receive Shopping List Notification"
"Save", "Save"
"Product", "Product"
"Description", "Description"
"Added on", "Added on"
"Add to cart", "Add to cart"
"Group", "Group"
